UniqueId,Name,Started,AcresBurned,PercentContained,Counties,CanonicalUrl
7befe99b-25d9-4d49-aff7-e3bf1d3779f7,White Fire,2011-07-14T14:07:00Z,30,100,Sacramento,/incidents/2011/7/14/white-fire/
ee3f64c1-7df4-48da-a825-abef6ecff543,McDonald Fire,2011-07-21T16:50:00Z,27,100,Santa Clara,/incidents/2011/7/21/mcdonald-fire/
9e4c0ae7-22d9-4481-bc62-bfaf9485314e,Buffalo Fire,2011-07-15T15:22:00Z,26,100,San Diego,/incidents/2011/7/15/buffalo-fire/
96c7aa1d-9238-40ed-8ef2-5d1ce96abc5e,Tyler 3,2011-07-30T17:37:00Z,25,100,Tulare,/incidents/2011/7/30/tyler-3/
fe6f3af9-d381-4e06-b1b3-66b26bd5cb63,Lago Fire,2011-06-27T11:13:00Z,25,100,Riverside,/incidents/2011/6/27/lago-fire/
56826196-aa67-4028-848b-d65f4f8fb952,Telegraph Fire,2011-06-24T16:00:00Z,25,100,Calaveras,/incidents/2011/6/24/telegraph-fire/
a6737fd1-3a82-4f1e-a3ef-3b64cfca3751,Chalk Fire,2011-12-01T14:54:00Z,20,100,Nevada,/incidents/2011/12/1/chalk-fire/
cb87d54f-b85b-48e1-883f-30d1ede00670,Hornitos Fire,2011-06-27T12:28:00Z,19,100,Mariposa,/incidents/2011/6/27/hornitos-fire/
359b9971-ce29-4a18-ace9-4bad23d784e4,Lion Fire,2011-07-31T14:43:00Z,0,100,Tulare,/incidents/2011/7/31/lion-fire/
73fd641f-96e2-4408-8aad-3363cf02e6b4,Highland Flooding Incident,2010-12-22T05:30:00Z,0,100,San Bernardino,/incidents/2011/12/22/highland-flooding-incident/
